"Level","Description","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116"
3,"Clerical and Administrative Workers-Part time",243.037663793788,254.075159349927,251.800724267311,250.429310177808,253.371937960896,264.132082917075,269.741443918913,270.306186456538,275.799567180548,285.442397720916,284.434358056039,287.033674821235,290.97326277781,300.980678938189,302.600368783431,298.759118034794,293.458720287754,304.63539358523,303.776623380741,303.113838296787,302.737350620382,307.921760284022,306.344028889633,313.463080555137,306.047598566784,311.586763924286,313.311345629374,315.042671217173,321.922708147656,334.696799305191,328.179977264837,327.947128088185,333.317392621911,352.853884731034,351.920986780965,349.54558055281,351.191831454469,363.562172611339,361.410293415166,361.036096644425,364.011720749314,376.187467998144,376.250674269773,374.981123617414,371.264881727959,388.359784051593,389.939146910673,391.955234095796,388.532743206654,392.751136587601,391.880664609391,392.152392553891,400.125240130182,416.236198587384,414.989590624598,416.491703544207,410.941094628629,424.424447315578,425.691445033371,436.78062623241,438.724041033265,453.981306826564,454.308929376259,446.660125069755,453.596090542109,470.554586824393,471.22146563797,463.434140332738,458.746778294554,460.142437110502,453.090697101904,445.439605011841,445.030974727757,455.282684177774,455.284644050734,465.281571108127,469.792834960901,486.620702572467,486.401255971426,474.232470184553,463.321344905991,472.365238551154,474.823128019985,477.286619206425,480.49382887116,487.477665251915,477.556590056284,474.151620366114,476.673603339254,492.217598345865,493.336953711356,491.087892051406,492.089061512012,506.243680176688,500.82885198524,489.415027408558,483.856869840035,494.188144135465,495.445908397087,500.161633621292,511.603951645317,520.084912216521,502.833908300082,502.528962861591,500.432466045285,517.182472686384,510.492160199964,509.354359313041,497.329645113793,506.947526520443,497.985615297334,506.701021629287,504.273031435123,523.569220336526,513.541183669144,510.66596513512
3,"Community and Personal Service Workers-Full time",231.450500190845,235.020660270177,234.352396127706,238.182617929615,241.484671940836,247.902743568992,253.921703280073,265.701297695101,271.074345013733,270.756547487397,269.184175283012,268.213742569934,275.411821196782,282.977393889962,288.922714198996,290.482994066942,285.966933416457,278.589737166245,280.292717597237,284.312678369829,283.6496518777,287.266831855731,289.8530510013,286.212404478054,287.610486669369,285.210961355068,286.852922775262,281.603966952957,283.420557468204,290.911983806363,298.493114025604,296.9949285924,303.203792801152,306.855545632386,313.936786812048,320.131809430348,323.793924327896,320.064510718234,319.845608984723,329.900481259736,336.962376472127,342.523838861286,345.989382884803,344.905713275229,354.402210983512,358.52886977047,360.33694963281,357.112483320477,360.543327306218,363.247456536227,361.346201638484,357.970724175858,363.33156229828,365.744845523747,360.698952391736,361.191542861768,365.259879840165,375.480936314087,376.612526554901,380.480985783661,383.371952385399,381.823497815771,382.871456281663,385.567300997651,392.723033270165,397.943008244977,395.113810217538,394.004931993457,399.954171855659,406.621691774101,402.904855401145,405.854662941194,415.547497523156,422.087705783184,419.688733008048,423.893815279772,434.117146203586,435.168317021526,436.45152353846,428.969844113866,432.570917439359,446.694931435753,458.271915488475,462.514502929999,467.491249172829,467.923440484298,466.257718799419,463.365173873616,474.682500401945,481.443569843363,486.078191731224,475.756150698586,474.742434822508,476.996840668051,471.021160181215,482.430496234841,501.631309641493,499.75010533337,492.287529591682,499.728825123392,512.925121253666,518.017329991069,511.963006326421,504.423766809834,513.461615697979,524.732457135193,533.70209910988,528.476661243894,539.473084294542,551.790878544224,550.162561049446,544.373823685483,536.37253155694,546.03347090933,544.175202210931,547.228876215041
3,"Community and Personal Service Workers-Part time",144.556087211897,163.877312347708,163.567411421025,166.350646609086,157.208028307596,174.699580409251,170.854671562691,171.540545215247,163.55533213411,190.356247120608,188.438432921963,191.686801460261,176.800175447074,198.021113642019,200.958364572417,207.834761117385,200.702283650116,219.974501906769,215.972496960734,213.028091440148,207.005495250173,226.913851113809,223.287725539116,231.625795170728,225.20283334764,237.43403925116,223.651563067803,220.534119348131,221.066165216335,237.932031074713,236.285563832285,243.311350960661,236.492988509828,261.417137429535,258.141259243021,268.54863873369,262.398265384913,274.708222156734,269.615062289996,276.19606693381,279.001854022796,310.531790199626,309.717376072707,301.960317712216,296.991782968401,315.701654411272,311.325456791271,320.289463365912,310.840455224329,340.441553701207,343.554135627902,337.953741211096,318.588980940819,339.006712201767,353.809013256579,361.308814870599,345.892279541642,362.08828528718,362.651500315806,368.764795985706,360.049318217978,388.815665746833,382.409418555226,383.198341106912,380.120941070197,404.16565532433,403.187425632948,403.650736595891,386.86674598027,411.023701973304,419.051034848306,417.624673360322,397.814369597194,414.06952078243,417.736456756172,430.506758493028,419.900975404857,422.481637952539,431.093644874303,443.194924182685,435.8722217374,460.965467762901,460.973751003216,445.23154506489,421.862597598004,450.826578127984,470.19900994624,470.678389902811,463.245458166068,493.031745918798,506.99863245667,529.302988946679,537.163300781953,536.67928892617,526.624114424634,541.216470970547,533.5126107267,551.241045546216,564.777150179492,577.960389252149,554.953481831676,568.275830292676,582.956842702582,582.536938426426,572.561984270834,615.990060033045,605.273623749606,605.006471063489,593.689014208666,605.176640127261,617.293016945632,615.817282848939,614.791306977428,655.673427692054,650.345549110139,668.65794189741
3,"Labourers-Full time",723.809400386848,704.588437142717,691.46668900025,699.616441831832,709.878342877221,709.17047803506,695.872506467941,712.552962906833,746.733506613498,731.695435384931,731.708630613838,744.759776470774,757.728265223477,743.94648114936,743.088450369552,745.22684800469,742.798613365425,713.001084258187,689.574679846358,673.669954718351,666.611802697997,657.363651962667,641.157222305862,649.377489242522,657.121095665945,637.282332810724,636.54426822803,655.961066111012,659.109825755709,652.217587114017,649.831068618087,652.997205365399,675.474193642159,693.587309065958,681.956924798516,701.576404869161,717.643920942076,693.260634402803,683.815009445655,675.348468358281,673.116275742117,659.003663659867,651.617196770703,672.113420337147,663.928023799884,645.908686229583,638.205757846854,674.648830201784,659.924123771116,649.938209660331,630.789074930305,662.543914382932,663.451737919,656.999239956873,641.079245190916,668.993780528546,666.997158170981,647.752751473375,626.125223147093,627.917701338812,625.295866122052,623.730479809608,619.900557323302,648.667673411963,640.26566510995,637.814302312289,620.979666002094,641.044465132861,653.583004680559,642.848490709527,642.177969784956,680.577520606761,673.896876665687,670.046170460444,656.143678820586,668.114422516779,676.877639705497,668.272472182683,657.778816866173,670.906351138037,654.515630609806,658.179576459017,646.952515943911,665.665903925591,667.857801786324,664.619599848577,652.608742458908,674.181177789074,677.352473990468,650.111818491716,629.796409577035,650.280601904727,653.769557762873,636.226193087564,621.748890400541,628.005205107886,665.803311290955,675.457449856887,640.751807518734,652.067888665642,641.778321053277,638.900896186757,631.313999614548,657.516655899362,656.289439842123,641.129085567057,614.415341872256,619.674538788457,608.638882559569,615.334757260681,612.655133527646,607.635087345323,613.319651865711,597.531656125344,587.634592320265,603.605892728453
3,"Labourers-Part time",267.787729688459,278.56140616413,276.680906748068,287.805729574875,287.152686550916,294.881373624407,298.430805212462,304.108361608395,298.314657587053,315.70974896852,320.377598672627,335.142758321084,331.225412006811,332.955629573548,329.210288003903,335.970018881002,337.245492319392,345.445535523863,340.366188666053,341.728575876873,336.319165155499,354.062829419529,349.816338141564,351.853600901985,345.607636702873,351.151324096567,341.701919677125,347.525278353825,342.751480874954,361.250686950019,361.681267647243,371.323698776562,361.890097895463,377.830392146095,369.944169072374,375.941657833294,377.872094043484,383.936126864784,379.895455859647,392.212705378755,382.145776212089,383.878170854852,373.418013222588,385.352926039243,385.543525483175,387.968460893748,388.685840845811,392.009063688221,397.799947439906,405.449275024529,403.945955805596,408.504244226568,401.685565585762,415.339057637557,409.939829041502,417.732339734139,401.887776203874,416.083977924108,414.900913455759,422.381038466607,413.249896383258,430.160622356846,424.785457199014,443.837140657054,443.890955989108,448.15819468473,447.920791358423,451.937881600851,443.666098142636,442.124327035042,434.415531893474,435.398808325438,431.545469607524,443.964044927306,439.271717183922,438.31468889279,429.682613395753,432.027139416728,428.847607735371,469.860920658353,475.591745673603,491.467468936371,481.445586742275,491.304173744789,478.996364951814,490.756570036287,495.617592304425,492.878515026049,484.874054920041,503.317847669937,504.65561478193,512.304982981164,502.089796010162,521.731765632793,516.51898473263,507.133468805943,493.603046179213,499.356168786307,504.653572013478,507.711228448481,493.844145833384,493.402217547346,492.215087760389,503.492968826653,493.036006869037,507.129975244696,509.420438861745,510.529292876316,506.580663201519,513.967328481696,520.060513548883,524.268641938264,506.788837628598,526.446177229964,529.199273099021,519.532542561089
3,"Machinery Operators and Drivers-Full time",549.358149270616,539.660867251142,540.733678101191,545.28293468853,549.612551602965,546.035712591628,555.017922345492,556.087059917181,548.111866808848,559.770462505871,558.088986936194,576.650432172521,558.401154168971,552.134668808568,546.157239080161,547.496507278689,528.283029496221,529.176616204464,522.700102055084,519.321006620973,500.378444163771,496.975712904592,491.470326070666,502.104425383339,475.943518317133,492.877905688861,493.988972922793,489.637667921034,502.81985351605,509.415590281096,507.923927465357,521.101885966418,510.137702407766,521.519221466927,521.233537872148,541.798806836303,532.315792646417,514.765186812154,515.261371246777,559.983233360953,557.564848370725,549.718461507559,533.762777309103,534.064710036655,537.044296746484,536.413359284829,529.724619989668,545.473654042687,564.039215885805,547.757794820763,537.894979237989,539.847036354521,532.010337735111,528.488124441701,550.729033049016,539.69225734396,514.507577304332,520.771078783596,531.12239470868,537.26019443086,522.496198346338,529.514484464157,532.256677583004,536.062075414525,534.667254363024,542.759865510244,538.58846000733,529.523852264152,518.578439994223,536.722315414403,546.479592358081,543.030958055724,543.969754468127,539.956148164346,547.894928175158,551.607359668906,540.524235563451,543.611316000231,552.745187497621,584.085215041726,599.772830091955,605.547253876762,607.501049336472,631.884447613674,634.819691732841,608.360199349345,621.647891186107,628.261539618481,633.511482820341,616.516706430892,599.222755366779,599.978649033636,566.940042734805,591.506184404497,606.216105766114,615.841953991564,600.689645646921,613.665775090829,624.980678244213,646.531155869597,674.490766320506,642.720818992522,635.640166677489,641.232097758902,672.629030605368,672.872335642901,652.017853254687,649.623250551842,651.030813482448,632.528506752062,634.411243452273,638.382938132647,628.650365828319,633.936181744257,650.017431340155,624.685856628213
3,"Machinery Operators and Drivers-Part time",47.1926909381926,47.4623784624289,48.3865458594624,48.518922703613,50.3773479779845,50.7345232991196,51.7106202726872,52.6591876598968,53.6696832520235,53.1485691737932,53.9142076058095,54.538694919609,56.4497467685758,57.1274484115022,57.5074330546713,57.8364419253228,57.7536596705806,58.1315085857558,59.3199230361659,59.7799241331882,61.0898937019048,61.406274406365,62.0228197815217,63.3307780448097,64.1566026208896,63.9747975536076,64.5165463840619,65.1890793739386,67.1471158732102,68.1801082541435,69.169852176562,70.6056274520101,71.2413550701753,71.2278998226878,73.3194453883193,74.5773773982162,75.3984907690221,75.9584678039422,75.9041976453824,76.6300024887567,77.3652913677588,77.9661166349113,79.2418021768495,79.9039290658915,80.9151828166435,79.9245957932784,80.4719305452279,81.0301739667553,81.4224729420718,81.4159843139576,83.1017093188388,82.2561208932676,83.2359779375015,84.6867782065112,85.0015585599101,84.610985410627,86.0679588105442,86.1856874271566,87.8037109572372,90.1697651641652,90.5769029597687,92.2166281317699,92.4758134796692,92.5786955964996,93.2420752340232,93.4892813216952,94.3342163501768,96.7810894151436,95.9962075544871,94.948827732219,96.2290179526923,97.7025234274892,98.6368617020071,98.5128766154258,99.4241940235573,98.1433917622331,97.4209379730335,97.3088470839771,98.6514080025527,96.0408495572785,94.287323727087,95.6367771963512,97.330456920743,96.1318770923296,95.5116023399507,94.9321335634647,96.7098529653337,98.2947293160924,98.4485397274979,98.0677419818913,97.5548607403284,98.0037789802467,98.7484979057228,99.4594366103139,100.789693728642,101.214508099013,102.618939386964,102.393944549498,104.050371869517,106.795151338877,106.613017437717,105.302089238598,103.713120174697,101.995305371921,101.855696866309,105.146340394533,107.620267582355,110.436871360468,112.830130160043,113.993767466627,112.811865460148,112.963164481095,115.656623339205,114.569130022418,116.548725831324,116.163712076132
3,"Managers-Full time",774.579862612891,765.525555809929,772.192175998318,777.809517258826,784.540370241952,793.918491865421,804.11908074324,809.629152215437,820.137524176195,820.691993220991,819.50722744358,817.924456878025,834.824804869566,850.760481188009,853.396415913561,854.719313095919,855.191055039807,849.465327681319,844.596069627106,834.677944613114,844.451035056935,829.070337800188,822.796618988041,830.031979753232,829.569961612846,836.28932494345,842.985426550034,850.977195913045,865.397219966537,853.683063089468,854.920106482697,867.733927550222,872.093283542629,848.928262889494,852.904634224946,841.271971861915,857.778868916985,873.124812388019,868.561018574023,884.97670492648,881.723796604122,886.444127815331,891.19492450611,879.83981363896,892.282386569784,877.243101837312,882.667319816404,887.291318250604,899.27373266936,902.903922237737,903.412404746346,920.437054426352,939.963144787831,950.622285610393,932.811427772856,932.01494732584,945.467199412379,949.84563659848,974.336546304978,981.684085723676,1022.92526887419,1027.44600914398,1019.4979848434,996.932167854411,990.900327719135,997.821080873578,1007.45894070089,1006.04421583062,1024.4035041586,1029.69896380898,1024.69479875931,1050.0659622955,1077.11958913068,1112.19104665257,1101.60802279491,1108.32982460032,1106.67964709398,1133.44339360617,1118.99313513373,1135.15924179049,1157.97933042193,1166.01883713801,1171.5260910658,1185.29415601478,1202.85735537878,1200.01478102004,1210.35391522261,1234.17172502689,1208.31607499027,1212.28993345383,1235.65462714059,1238.92340870009,1268.10723565129,1273.20484014714,1294.07065209805,1277.7584823297,1265.97301958155,1248.81248340634,1259.68815466296,1280.45310208389,1288.70643608939,1286.1628588586,1293.52095839419,1260.95058074081,1259.07396963419,1254.07751924838,1282.34807755378,1282.3470593832,1294.45850761714,1299.20704972956,1302.44814523018,1335.00078811948,1334.53836176741,1358.48942154714,1341.32796225846,1348.20366924342
3,"Managers-Part time",110.250315355154,109.491893790935,113.739167745386,115.437723387384,108.418998072272,110.026674891557,114.320101850903,115.228657254927,114.599609316332,120.025228196074,119.788424298036,119.442483613059,123.922182675674,123.021727878844,128.434946416303,122.533016258466,129.602155311655,128.734127825776,128.098326990411,120.904248179962,125.919142849042,123.689419387585,129.022912836527,131.100603824118,130.395763488769,126.839000706733,129.057516831939,131.154744794694,133.018882854861,133.191277214338,132.939938953662,132.280751011041,137.307649159193,132.533320439436,138.132873955257,138.115204375013,137.104842000746,139.365679569501,139.475672151821,101.946472348693,97.0921748626389,93.0316001682832,91.4735895971575,94.6381101016994,88.4250867012583,90.0194893610959,98.277057575769,97.1744940228577,92.351082789531,94.4017893362811,94.769052806835,96.5785524917736,96.0621324472092,94.6943834956119,97.3875496088393,101.197059154007,107.720961758336,103.044503502636,106.90638903455,118.169745476516,125.109178902417,130.103067091474,127.28646332016,118.008484709245,119.89554140199,123.533489368163,128.383980283223,124.354648529686,124.293310708569,128.70300838642,131.474982959664,134.180213855652,141.455603143831,141.718656002264,146.163562974957,142.773852704335,147.056854923062,153.684017146082,153.377828477627,139.80361590338,146.401125098306,148.1456506027,147.972201370898,160.196291249356,163.178574324101,160.425967838798,163.652881274365,160.208418808453,162.000907321548,166.223290418959,161.624260952373,166.765778381991,166.149443685742,170.190085355434,179.569698160299,185.947826973306,178.564725644523,173.05761147642,176.617281186591,166.862347213007,173.839415546582,172.602907409155,191.467374070206,194.94341072999,174.38984985472,177.876294743157,188.005213340313,175.501473617428,184.274855233883,187.662338176463,192.641271395522,196.899975772506,189.9687607028,187.944372655326,188.132371316328,189.159262840297
3,"Professionals-Full time",920.355405871459,918.075480955036,925.116109398842,928.897408021005,936.92540403835,947.784964731189,953.537403884166,962.166362083341,979.493865737761,985.393448960074,999.183242841933,1012.12230520047,1031.21523129178,1028.15477614855,1030.33411567484,1053.85736450541,1059.11295096219,1051.69779984375,1051.27815308007,1069.34327417812,1063.37720656573,1054.06173776668,1053.86716860888,1065.71853560671,1072.84099741144,1057.92936809256,1048.08568050273,1065.9114318738,1079.57626788776,1078.00548559073,1069.33177048044,1085.71865836022,1108.373703915,1106.17551021633,1129.62333629091,1148.90927370295,1186.36041758399,1178.0763525315,1167.48992406882,1167.65442948655,1206.88340930427,1189.06341815332,1186.4662410363,1206.89852380424,1234.60353139221,1234.40825314361,1234.92810398667,1246.5845301198,1291.6524356415,1304.53413609804,1295.7345756153,1287.09581682682,1316.784321898,1319.45047286222,1339.94343052608,1358.38897693622,1378.23602737535,1391.92150695047,1386.58232269272,1383.26139250287,1386.94584410073,1387.61274541259,1403.76490832274,1414.93900963393,1438.18788017438,1444.44923632532,1429.40681204592,1425.83364828175,1459.48624645267,1470.36876849221,1481.33033827115,1473.28092852442,1484.73405896251,1461.74325817233,1485.38408456143,1507.85357578243,1540.29914351743,1562.31818745222,1575.65054593213,1573.91383900929,1595.7313088615,1610.07561786415,1633.66923405426,1640.64026385467,1680.99568947743,1706.14753223565,1703.99630613518,1726.84506254038,1761.79700279283,1754.46508550738,1726.58919877516,1757.63641784188,1811.59712858666,1821.40224500405,1801.2566647234,1817.0739772125,1833.32689719714,1869.7109367529,1885.35198013648,1869.68663268083,1869.87746058958,1889.79309286711,1919.83316045324,1931.21439361476,1971.22415797348,1938.61294535921,1930.02980318853,1932.30000556841,1936.78960659188,1949.75706842523,1936.08799519298,1942.64064743643,1971.45066724512,1977.96015127195,1989.90769012067,2003.66337251822
3,"Professionals-Part time",159.307379867593,191.438496446725,192.324877374847,188.127819824178,169.975137228702,194.334903148349,194.775918234317,188.950020648365,172.680051173534,202.252343347844,213.838399308362,201.533875909298,188.08562509683,225.081495633526,230.172776884795,218.736886315345,201.953518446943,235.545521126726,241.647282070394,232.500745304234,218.453676829455,247.880365353029,256.59907641294,251.924452787811,235.322240803703,254.846427716673,247.147452574657,239.08196978451,224.044864220506,251.606651627879,260.328787154788,250.930240412976,233.739137346209,265.256182062244,271.803847384326,262.90908169101,253.720810637076,286.375925455904,294.650574877492,277.759345042593,260.428645684968,291.9296130357,299.769756075076,293.032544048813,282.651340062722,312.171128915522,323.364568668673,309.089216773056,288.305977825887,319.06169234536,316.941379813569,310.494450357305,300.876015768608,332.819164287509,342.13039029734,336.903703625094,319.895267698798,346.074257393074,367.050918865561,372.156179852318,358.889756204909,385.975880204056,390.660414715966,400.787062429153,377.839799362984,411.130986478665,412.26769636359,411.229442955941,398.421258165424,428.99630603188,442.293654328336,429.880324464882,415.675930422697,449.957002824297,466.123996161766,470.228567781812,446.495074601416,482.006269697872,497.241464795725,481.901481738725,462.454638517622,472.5456861104,480.214065169765,488.839009864225,479.090973198937,523.313849863121,526.71330639585,521.677434077883,495.702908903408,521.324491941945,528.753129424036,527.24084884535,509.4589733262,567.739600384499,580.840873202163,582.366606153572,557.256599543238,579.038124948409,586.282447233463,572.082922271327,559.835495919049,595.288491450041,623.139123714793,602.306252398962,573.908829436586,611.287082786384,639.076393651432,621.730185019957,608.845439239953,637.604566406608,652.977610429776,668.687528662669,660.239113876431,698.993279773509,721.465615000875,716.641417816417
3,"Sales Workers-Full time",687.97219928421,684.630674395989,667.857686129072,675.408946378979,684.753619619117,682.192246832412,673.077028136167,676.053784181084,663.29408967379,672.575830709338,676.736424958938,718.28434534067,718.030124063589,707.18918651545,715.372408397349,719.490981403741,727.623382438011,696.943996380625,667.316785175036,691.395614392398,681.610005704173,681.241672899353,662.830889692599,655.724734909301,670.353276582806,658.01162754896,644.775505336491,648.502946017803,648.640989168608,651.283318110197,663.583607649281,679.458729928762,683.906094565494,711.770808779117,701.623973480742,699.733525517596,697.639526434829,707.72817004163,717.582932281619,702.244759069961,668.531444741447,654.403859876173,641.597157888417,653.719517445166,667.29395215446,667.36794274491,666.668223722292,673.32414324743,666.11655588469,673.290191247804,664.030490228568,684.829907952741,666.559574178455,658.848601062135,641.599709224552,676.578098436211,689.848755344914,664.762314560132,653.518846835852,642.69812782359,646.031573688363,623.420262770239,645.1595921021,672.428758214796,688.158410723363,687.450689255834,675.644573934899,678.473533098425,672.871295744563,665.841064097191,652.542766471413,665.528985131386,686.981341473621,695.820108127258,694.989362700199,719.517147135363,735.584444720194,716.49348211513,701.614250039288,720.765208712933,702.010340294687,703.541878176214,701.859930104528,710.196624557945,715.16917594406,714.43798340798,715.153817956199,733.86254194871,734.58468901949,705.128372694004,706.313021652151,721.89924129311,723.716851988325,676.790789369672,703.515818128918,742.816500145694,764.115748053142,742.093702590662,700.296759241973,732.625828150175,727.968228848914,701.108212439766,689.839029209093,709.515718658463,714.514909534378,721.11923112998,712.013207752512,729.939593829426,717.011816356812,712.804568983438,694.067926775578,717.780095406858,712.652895281749,706.000103510137,729.538881934291,733.576827723921
3,"Sales Workers-Part time",278.229175102061,294.614081497046,296.616252883997,308.500210640222,303.131218589259,313.09440108359,301.972791057943,316.773935129294,314.898277163778,333.508525996034,337.328379680685,355.176029565713,351.291886754338,369.525096015677,364.279671219878,368.527931003466,358.231806158801,372.432689240653,367.604658474415,381.136112612059,366.93019413042,384.28602065816,387.265533747329,396.353916807483,377.40073017155,389.694820733721,393.087440332104,393.207021473731,377.923849103408,393.998840705496,408.716379158441,416.239503950867,408.140973250575,417.381098200465,426.439144680861,436.996885075078,431.082795104146,449.029084772976,451.510246673232,479.595585704855,463.58285519937,486.067794278664,489.626643828319,491.290537938571,498.863375897771,521.02877826668,517.356284946667,521.18350780205,513.658707946077,528.303666826471,526.830293895826,524.333034046969,514.539825962252,529.920770816971,533.142533937534,546.050272708413,526.202236801131,558.481554756784,556.136749926549,566.322455468895,556.731732392852,574.872221821033,573.21496201302,588.5567814707,589.247993195036,607.619967350821,609.230319820393,615.524235671719,595.391265011515,612.07094603702,607.499346311629,603.580570290089,590.206880584612,617.4191958926,625.692955296442,634.707351922212,622.593284533851,626.781864116894,625.505457412042,633.294328286848,613.620670693859,617.163152913917,608.784426122502,620.187619343306,609.781014340036,623.583266659018,631.584808622967,634.673443508041,629.202987620675,657.407553154259,656.735583697601,662.355484140974,640.910280171912,672.554844512878,655.249370772099,670.893336143016,677.365451625924,698.788478759877,694.120622656642,692.661903969846,654.724904546266,672.637436954636,669.019193083379,684.022268082234,674.049553102681,679.903971852238,682.48423654207,695.702036217791,689.05158988794,703.211054348374,698.265263003113,716.16306682052,700.573905755584,707.06719734309,704.709377506419,708.816201824497
3,"Technicians and Trades Workers-Full time",1213.52570456428,1176.06642735137,1164.41396001169,1196.10339252895,1178.24699737275,1190.04414163545,1197.31477991267,1244.04346638389,1254.19616617636,1275.29108822024,1283.60543228783,1294.30754606291,1298.57464187483,1264.13958226084,1257.5481885928,1271.70970970903,1249.2339601447,1204.55458783689,1172.79941158661,1185.24593822099,1185.53277724581,1174.12270316528,1159.65884610455,1164.44314296872,1139.95030954817,1146.51964716904,1153.82960277241,1166.93671387851,1189.60066585119,1165.89360821357,1144.59641064608,1179.07550824355,1206.55412556829,1208.79036381439,1201.90111452362,1214.08455690865,1208.14531825607,1220.70773169123,1210.72344624894,1219.36637462015,1212.46466581118,1224.86850193192,1216.37475535919,1205.41717997009,1207.11719604202,1237.15649179825,1202.85746847876,1210.79750155001,1199.13419715062,1181.13404053411,1206.49729429144,1228.15464253914,1264.20291302041,1237.76724494734,1236.87768721388,1245.76916830506,1236.17031048608,1195.79119529439,1182.90382874705,1207.01184752039,1219.50596876639,1218.59586406615,1203.90670396535,1206.28714782934,1226.21753190599,1241.03017680502,1229.03282576706,1264.00084065946,1280.68034879012,1279.84452754504,1256.31305030299,1250.7440628667,1299.74734605018,1331.66619269114,1299.77716898714,1323.94933542963,1342.18606707341,1309.60719704717,1329.59615442058,1355.76054219978,1391.72197604331,1358.91283629173,1367.72116287967,1394.6095223111,1416.61610392512,1443.27307268229,1397.73001490022,1448.38049441644,1461.92334282406,1451.52138157642,1390.59103962212,1332.36485667138,1353.0367400309,1375.27194916333,1371.41788557003,1409.97537035219,1439.66291881015,1450.14274931521,1406.10542741371,1378.93630206519,1413.30357793855,1424.94657346756,1415.44952294258,1442.96499615728,1441.3055135136,1433.56966265771,1420.42993695399,1421.15285042879,1448.86853372872,1435.13918418189,1417.91822062227,1440.11181290604,1470.85658496018,1470.41079098041,1457.29670826496,1463.17939923563
3,"Technicians and Trades Workers-Part time",71.263773544745,78.0464782063135,76.7073293565756,77.5794909825328,76.7998870836377,83.7981681636154,82.0526891269288,81.5643159973917,75.5796308376423,82.3181357563347,83.1241019743007,84.2979043873281,82.4023261954012,88.6293598895094,89.0154712962182,90.1578280374365,85.9919427134317,94.561447595881,96.1735275601706,98.0487906827067,96.0851500851207,104.655001536158,102.619271624106,106.747075358672,103.240907366242,106.657266659886,103.531431095777,105.85533999711,99.1912911420516,106.664205481315,104.402486942914,106.247492388064,104.110429193854,111.255908044685,110.457558724358,112.4843028868,108.297737488325,114.699352969274,110.06425411962,111.326074960919,107.154227653514,115.467351731258,113.39063207369,112.791810961128,111.443422877419,117.489872692961,117.876766215082,114.948708663835,112.004647619467,119.954019288644,118.671220816976,123.375319346012,123.20685303838,129.753764875237,129.049008430904,132.07124214383,126.648463305335,133.712778752555,138.520156709823,141.943062986229,139.205089795965,145.201379457018,143.634378539788,146.088799642748,142.948945938155,154.531379552004,156.789273448902,155.819970936715,149.163984760087,159.112947110734,161.674022757713,164.41689923077,162.029423189751,166.417168955801,171.311461205441,172.962638125524,168.736132611386,182.150267500693,184.721892400988,187.862035222594,182.080672217507,193.631762293142,198.960962841767,201.048019038298,197.977544805,205.468216582603,203.023899370518,204.209273942419,196.400350640864,208.062047885527,213.528487429339,218.980511950681,214.830069952101,222.523871640853,223.438837893186,224.633548962047,216.021921470315,224.266332130074,221.429197427924,217.475780597197,226.960528949416,238.727567250141,240.566619449356,235.09361481224,230.075427822168,235.842721609967,233.157778841381,237.166622235792,231.760099070426,241.948920237885,239.407183019347,246.963959144789,240.751602193644,244.288286758212,244.614107435994,248.52981416706
4,"Clerical and Administrative Workers-Full time-Females",499.992111741223,497.291408705093,507.078512023967,506.152554090632,499.84279322106,521.843549713106,537.361942831858,536.447176849133,547.516898628514,557.101684428644,561.42845292063,555.95430412117,571.764222005701,575.256496047513,563.893573261067,557.017492016134,560.371787665617,566.674426598167,558.870613445497,554.428827274072,531.940598754521,535.910865427198,536.061598713549,526.35010659366,516.457931977223,533.602427859202,536.68006471456,538.524972997618,540.708167701466,547.283140366319,555.633517759784,556.094758808014,554.35638517033,553.502373701636,559.711151925359,576.120483484645,564.927778977572,567.681995075874,572.2699219946,581.145077301866,576.910637475206,575.000451931393,560.31427730979,555.436174438803,570.444684335738,574.976560334571,556.734931860764,559.676344832293,557.629287263821,565.406978216225,569.806747470694,576.164454732378,580.726162839416,587.099535215142,610.02381709141,617.33733397082,623.25787684625,625.363891752046,606.78119143537,592.656660133416,584.869624434999,592.239174118713,565.24499556122,568.652338060521,572.79508215991,581.589284347375,582.199251797815,595.490853329922,589.579873888786,591.506817347881,590.852641654467,578.185682570203,581.41850123515,590.066704960522,590.749868658969,588.179651001478,581.165618568961,594.172203280807,597.432208114918,611.510258715195,620.49286265025,626.903099791821,623.471144464506,622.153876270112,625.928093770048,636.742252346751,639.901679715081,640.556369470924,625.931121752483,635.938215243937,626.075708518696,602.534669205153,601.716989636475,606.221572408649,605.479310993872,593.319144530619,613.623351439794,603.674754390163,625.34355859532,619.142631120403,629.923089455997,645.12623795496,653.18423276875,654.477389674116,650.423026201378,649.711295821332,622.932344436965,627.308530616524,637.998873418439,630.177694087499,647.866162791311,618.056479654422,604.040695003641,605.605791991629,590.532932885434,591.090647344463
