,ts_name,run,forecast_type,error_metric,error,level
388,TAS-Female-Remanded-ATSI,1,original,MASE,1.3546135699273834,5
389,TAS-Female-Remanded-ATSI,1,adjusted,MASE,1.634023994318182,5
390,TAS-Female-Remanded-ATSI,1,original,SMAPE,53.02544982113096,5
391,TAS-Female-Remanded-ATSI,1,adjusted,SMAPE,69.71028050599983,5
392,TAS-Female-Remanded-Non-ATSI,1,original,MASE,2.6214357141923035,5
393,TAS-Female-Remanded-Non-ATSI,1,adjusted,MASE,4.453182669291046,5
394,TAS-Female-Remanded-Non-ATSI,1,original,SMAPE,71.44716096623442,5
395,TAS-Female-Remanded-Non-ATSI,1,adjusted,SMAPE,173.69847988192046,5
396,TAS-Female-Sentenced-ATSI,1,original,MASE,1.5488813347704449,5
397,TAS-Female-Sentenced-ATSI,1,adjusted,MASE,1.6060570694999998,5
398,TAS-Female-Sentenced-ATSI,1,original,SMAPE,51.73912396234227,5
399,TAS-Female-Sentenced-ATSI,1,adjusted,SMAPE,55.219270727638644,5
400,TAS-Female-Sentenced-Non-ATSI,1,original,MASE,1.681190276657435,5
401,TAS-Female-Sentenced-Non-ATSI,1,adjusted,MASE,1.9544411250000002,5
402,TAS-Female-Sentenced-Non-ATSI,1,original,SMAPE,21.159019833015623,5
403,TAS-Female-Sentenced-Non-ATSI,1,adjusted,SMAPE,24.91811167358769,5
404,TAS-Male-Remanded-ATSI,1,original,MASE,2.8417457048548966,5
405,TAS-Male-Remanded-ATSI,1,adjusted,MASE,2.881463733870968,5
406,TAS-Male-Remanded-ATSI,1,original,SMAPE,38.58583695471427,5
407,TAS-Male-Remanded-ATSI,1,adjusted,SMAPE,39.27012226342762,5
408,TAS-Male-Remanded-Non-ATSI,1,original,MASE,3.646626384551082,5
409,TAS-Male-Remanded-Non-ATSI,1,adjusted,MASE,3.9397246373762376,5
410,TAS-Male-Remanded-Non-ATSI,1,original,SMAPE,31.712039189059382,5
411,TAS-Male-Remanded-Non-ATSI,1,adjusted,SMAPE,34.74966692548686,5
412,TAS-Male-Sentenced-ATSI,1,original,MASE,1.104307236787991,5
413,TAS-Male-Sentenced-ATSI,1,adjusted,MASE,2.9159610681818187,5
414,TAS-Male-Sentenced-ATSI,1,original,SMAPE,7.644482216359193,5
415,TAS-Male-Sentenced-ATSI,1,adjusted,SMAPE,22.287739468520446,5
416,TAS-Male-Sentenced-Non-ATSI,1,original,MASE,2.0720504824167487,5
417,TAS-Male-Sentenced-Non-ATSI,1,adjusted,MASE,2.575744571739131,5
418,TAS-Male-Sentenced-Non-ATSI,1,original,SMAPE,10.197454335024045,5
419,TAS-Male-Sentenced-Non-ATSI,1,adjusted,SMAPE,12.8654851272525,5
420,VIC-Female-Remanded-ATSI,1,original,MASE,1.625,5
421,VIC-Female-Remanded-ATSI,1,adjusted,MASE,5.08634425,5
422,VIC-Female-Remanded-ATSI,1,original,SMAPE,15.507356042342765,5
423,VIC-Female-Remanded-ATSI,1,adjusted,SMAPE,39.76997073151367,5
424,VIC-Female-Remanded-Non-ATSI,1,original,MASE,7.321759806426253,5
425,VIC-Female-Remanded-Non-ATSI,1,adjusted,MASE,5.612945521059783,5
426,VIC-Female-Remanded-Non-ATSI,1,original,SMAPE,29.067776324420862,5
427,VIC-Female-Remanded-Non-ATSI,1,adjusted,SMAPE,21.412340780367956,5
428,VIC-Female-Sentenced-ATSI,1,original,MASE,1.3540364344952251,5
429,VIC-Female-Sentenced-ATSI,1,adjusted,MASE,4.848977520833333,5
430,VIC-Female-Sentenced-ATSI,1,original,SMAPE,12.132212113920705,5
431,VIC-Female-Sentenced-ATSI,1,adjusted,SMAPE,36.77119385585627,5
432,VIC-Female-Sentenced-Non-ATSI,1,original,MASE,3.570106420512356,5
433,VIC-Female-Sentenced-Non-ATSI,1,adjusted,MASE,4.5469278134005755,5
434,VIC-Female-Sentenced-Non-ATSI,1,original,SMAPE,11.741946685876135,5
435,VIC-Female-Sentenced-Non-ATSI,1,adjusted,SMAPE,14.669023836560955,5
436,VIC-Male-Remanded-ATSI,1,original,MASE,5.8793683785427495,5
437,VIC-Male-Remanded-ATSI,1,adjusted,MASE,4.017147801136364,5
438,VIC-Male-Remanded-ATSI,1,original,SMAPE,23.231599503628658,5
439,VIC-Male-Remanded-ATSI,1,adjusted,SMAPE,16.25880921624204,5
440,VIC-Male-Remanded-Non-ATSI,1,original,MASE,5.566986460295758,5
441,VIC-Male-Remanded-Non-ATSI,1,adjusted,MASE,4.788259088345865,5
442,VIC-Male-Remanded-Non-ATSI,1,original,SMAPE,13.603179332311772,5
443,VIC-Male-Remanded-Non-ATSI,1,adjusted,SMAPE,11.507937709883445,5
444,VIC-Male-Sentenced-ATSI,1,original,MASE,9.135484548251414,5
445,VIC-Male-Sentenced-ATSI,1,adjusted,MASE,13.92880587908012,5
446,VIC-Male-Sentenced-ATSI,1,original,SMAPE,21.605203358571345,5
447,VIC-Male-Sentenced-ATSI,1,adjusted,SMAPE,31.12645705341851,5
448,VIC-Male-Sentenced-Non-ATSI,1,original,MASE,5.530089322244366,5
449,VIC-Male-Sentenced-Non-ATSI,1,adjusted,MASE,6.179404453971118,5
450,VIC-Male-Sentenced-Non-ATSI,1,original,SMAPE,9.125465174541102,5
451,VIC-Male-Sentenced-Non-ATSI,1,adjusted,SMAPE,10.142856823915047,5
452,WA-Female-Remanded-ATSI,1,original,MASE,1.9417372881355932,5
453,WA-Female-Remanded-ATSI,1,adjusted,MASE,2.0251069766949152,5
454,WA-Female-Remanded-ATSI,1,original,SMAPE,12.895094426676886,5
455,WA-Female-Remanded-ATSI,1,adjusted,SMAPE,13.480290219168257,5
456,WA-Female-Remanded-Non-ATSI,1,original,MASE,5.807749531099314,5
457,WA-Female-Remanded-Non-ATSI,1,adjusted,MASE,4.697243235085227,5
458,WA-Female-Remanded-Non-ATSI,1,original,SMAPE,33.21206277609206,5
459,WA-Female-Remanded-Non-ATSI,1,adjusted,SMAPE,25.537837862117485,5
460,WA-Female-Sentenced-ATSI,1,original,MASE,0.9270814175909684,5
461,WA-Female-Sentenced-ATSI,1,adjusted,MASE,1.3312472047546018,5
462,WA-Female-Sentenced-ATSI,1,original,SMAPE,4.3022496237107895,5
463,WA-Female-Sentenced-ATSI,1,adjusted,SMAPE,6.093373421921844,5
464,WA-Female-Sentenced-Non-ATSI,1,original,MASE,2.5125901268840263,5
465,WA-Female-Sentenced-Non-ATSI,1,adjusted,MASE,1.8930515625000004,5
466,WA-Female-Sentenced-Non-ATSI,1,original,SMAPE,8.406629975086702,5
467,WA-Female-Sentenced-Non-ATSI,1,adjusted,SMAPE,6.216060640107606,5
468,WA-Male-Remanded-ATSI,1,original,MASE,4.635657362237513,5
469,WA-Male-Remanded-ATSI,1,adjusted,MASE,4.469447554495913,5
470,WA-Male-Remanded-ATSI,1,original,SMAPE,16.2861581951557,5
471,WA-Male-Remanded-ATSI,1,adjusted,SMAPE,15.688105900308127,5
472,WA-Male-Remanded-Non-ATSI,1,original,MASE,9.035558122147675,5
473,WA-Male-Remanded-Non-ATSI,1,adjusted,MASE,8.532146810941827,5
474,WA-Male-Remanded-Non-ATSI,1,original,SMAPE,21.402210565482047,5
475,WA-Male-Remanded-Non-ATSI,1,adjusted,SMAPE,20.020532443581786,5
476,WA-Male-Sentenced-ATSI,1,original,MASE,0.7193951976603487,5
477,WA-Male-Sentenced-ATSI,1,adjusted,MASE,1.1778328651685395,5
478,WA-Male-Sentenced-ATSI,1,original,SMAPE,1.7259648932557998,5
479,WA-Male-Sentenced-ATSI,1,adjusted,SMAPE,2.8054778403507306,5
480,WA-Male-Sentenced-Non-ATSI,1,original,MASE,1.8308757614468494,5
481,WA-Male-Sentenced-Non-ATSI,1,adjusted,MASE,1.1272346012171686,5
482,WA-Male-Sentenced-Non-ATSI,1,original,SMAPE,2.926759469433075,5
483,WA-Male-Sentenced-Non-ATSI,1,adjusted,SMAPE,1.7876672661612196,5
484,Aggregated,2,original,MASE,0.8475772546306223,1
485,Aggregated,2,adjusted,MASE,3.6922407892807385,1
486,Aggregated,2,original,SMAPE,0.7845277879794003,1
487,Aggregated,2,adjusted,SMAPE,3.444570209124582,1
488,ACT,2,original,MASE,4.271324197427554,2
489,ACT,2,adjusted,MASE,5.377688150105709,2
490,ACT,2,original,SMAPE,13.729686225271326,2
491,ACT,2,adjusted,SMAPE,17.703944086275726,2
492,NSW,2,original,MASE,12.553837278575802,2
493,NSW,2,adjusted,MASE,10.709653378595963,2
494,NSW,2,original,SMAPE,13.015442688605988,2
495,NSW,2,adjusted,SMAPE,10.982915618735976,2
496,NT,2,original,MASE,1.1084964313399581,2
497,NT,2,adjusted,MASE,1.1858984951456313,2
498,NT,2,original,SMAPE,2.643495556478956,2
499,NT,2,adjusted,SMAPE,2.8474093785791963,2
500,QLD,2,original,MASE,2.8685372176690986,2
501,QLD,2,adjusted,MASE,1.64143570827943,2
502,QLD,2,original,SMAPE,3.6813787124549067,2
503,QLD,2,adjusted,SMAPE,2.171739243593555,2
504,SA,2,original,MASE,4.390388916305343,2
505,SA,2,adjusted,MASE,1.570961176284083,2
506,SA,2,original,SMAPE,5.971896831250797,2
507,SA,2,adjusted,SMAPE,2.238009139733621,2
508,TAS,2,original,MASE,4.5162174846828,2
509,TAS,2,adjusted,MASE,6.589190931818183,2
510,TAS,2,original,SMAPE,17.96361943000528,2
511,TAS,2,adjusted,SMAPE,27.437802631959272,2
512,VIC,2,original,MASE,6.34301283871345,2
513,VIC,2,adjusted,MASE,3.8338487832398136,2
514,VIC,2,original,SMAPE,9.759658924750692,2
515,VIC,2,adjusted,SMAPE,6.092125514205071,2
516,WA,2,original,MASE,3.0576042462496433,2
517,WA,2,adjusted,MASE,3.4091293142564414,2
518,WA,2,original,SMAPE,4.537176958401155,2
519,WA,2,adjusted,SMAPE,5.076108643292266,2
520,ACT-Female,2,original,MASE,2.291038876194134,3
521,ACT-Female,2,adjusted,MASE,7.287146774299066,3
522,ACT-Female,2,original,SMAPE,29.951697271210918,3
523,ACT-Female,2,adjusted,SMAPE,151.7723057588606,3
524,ACT-Male,2,original,MASE,4.312612648379413,3
525,ACT-Male,2,adjusted,MASE,4.574050898437499,3
526,ACT-Male,2,original,SMAPE,12.908426448535721,3
527,ACT-Male,2,adjusted,SMAPE,13.759489416711032,3
528,NSW-Female,2,original,MASE,10.764989785273228,3
529,NSW-Female,2,adjusted,MASE,10.86404389057751,3
530,NSW-Female,2,original,SMAPE,22.10749682270347,3
531,NSW-Female,2,adjusted,SMAPE,22.336143232237625,3
532,NSW-Male,2,original,MASE,11.107526037854116,3
533,NSW-Male,2,adjusted,MASE,10.204637983524357,3
534,NSW-Male,2,original,SMAPE,11.076877609269312,3
535,NSW-Male,2,adjusted,SMAPE,10.120734804350285,3
536,NT-Female,2,original,MASE,4.569792087563964,3
537,NT-Female,2,adjusted,MASE,5.068889345375722,3
538,NT-Female,2,original,SMAPE,15.401717764143836,3
539,NT-Female,2,adjusted,SMAPE,17.285001838941895,3
540,NT-Male,2,original,MASE,1.2926214492625603,3
541,NT-Male,2,adjusted,MASE,1.1957359095598348,3
542,NT-Male,2,original,SMAPE,3.1630405380814466,3
543,NT-Male,2,adjusted,SMAPE,2.9393562502298374,3
544,QLD-Female,2,original,MASE,1.8448147691089738,3
545,QLD-Female,2,adjusted,MASE,2.4965675841874084,3
546,QLD-Female,2,original,SMAPE,4.654086704158433,3
547,QLD-Female,2,adjusted,SMAPE,6.256590181774321,3
548,QLD-Male,2,original,MASE,2.3174928876804914,3
549,QLD-Male,2,adjusted,MASE,1.8084417814960634,3
550,QLD-Male,2,original,SMAPE,2.8137733885333405,3
551,QLD-Male,2,adjusted,SMAPE,2.2437061747049487,3
552,SA-Female,2,original,MASE,3.3882560045058083,3
553,SA-Female,2,adjusted,MASE,3.6468534375000012,3
554,SA-Female,2,original,SMAPE,8.206125346280535,3
555,SA-Female,2,adjusted,SMAPE,8.759175060901544,3
556,SA-Male,2,original,MASE,3.918396193554621,3
557,SA-Male,2,adjusted,MASE,1.2679506827376932,3
558,SA-Male,2,original,SMAPE,5.334685799773074,3
559,SA-Male,2,adjusted,SMAPE,1.8112797638719738,3
560,TAS-Female,2,original,MASE,4.000853238183628,3
561,TAS-Female,2,adjusted,MASE,7.57128855763473,3
562,TAS-Female,2,original,SMAPE,47.347834888357774,3
563,TAS-Female,2,adjusted,SMAPE,119.86560225130253,3
564,TAS-Male,2,original,MASE,3.7854991716273965,3
565,TAS-Male,2,adjusted,MASE,5.211042553009576,3
566,TAS-Male,2,original,SMAPE,15.37416724419759,3
567,TAS-Male,2,adjusted,SMAPE,21.852058731305938,3
568,VIC-Female,2,original,MASE,1.013457112185721,3
569,VIC-Female,2,adjusted,MASE,1.4908729924242419,3
570,VIC-Female,2,original,SMAPE,2.36833738945621,3
571,VIC-Female,2,adjusted,SMAPE,3.447052871962861,3
572,VIC-Male,2,original,MASE,6.3879868143093725,3
573,VIC-Male,2,adjusted,MASE,4.021246025878005,3
574,VIC-Male,2,original,SMAPE,9.744917574170135,3
575,VIC-Male,2,adjusted,SMAPE,6.323114070039189,3
576,WA-Female,2,original,MASE,2.801213037756253,3
577,WA-Female,2,adjusted,MASE,2.5652020296610165,3
578,WA-Female,2,original,SMAPE,7.57783435195384,3
579,WA-Female,2,adjusted,SMAPE,6.895492330987615,3
580,WA-Male,2,original,MASE,3.5147768311909773,3
581,WA-Male,2,adjusted,MASE,3.477696444685828,3
582,WA-Male,2,original,SMAPE,5.083570468978514,3
583,WA-Male,2,adjusted,SMAPE,5.021662322902593,3
584,ACT-Female-Remanded,2,original,MASE,2.788939946355628,4
585,ACT-Female-Remanded,2,adjusted,MASE,7.612725382499999,4
586,ACT-Female-Remanded,2,original,SMAPE,57.86654138533047,4
587,ACT-Female-Remanded,2,adjusted,SMAPE,200.0,4
588,ACT-Female-Sentenced,2,original,MASE,1.2480351416514555,4
589,ACT-Female-Sentenced,2,adjusted,MASE,3.3127622843023254,4
590,ACT-Female-Sentenced,2,original,SMAPE,22.022223198300402,4
591,ACT-Female-Sentenced,2,adjusted,SMAPE,74.29231582387199,4
592,ACT-Male-Remanded,2,original,MASE,4.093084436486865,4
593,ACT-Male-Remanded,2,adjusted,MASE,5.550623404863481,4
594,ACT-Male-Remanded,2,original,SMAPE,28.876377906901084,4
595,ACT-Male-Remanded,2,adjusted,SMAPE,41.68016335595329,4
596,ACT-Male-Sentenced,2,original,MASE,2.0067058280852614,4
597,ACT-Male-Sentenced,2,adjusted,MASE,1.7934107506053272,4
598,ACT-Male-Sentenced,2,original,SMAPE,8.632067034564002,4
599,ACT-Male-Sentenced,2,adjusted,SMAPE,7.702740630862278,4
600,NSW-Female-Remanded,2,original,MASE,13.649742660259205,4
601,NSW-Female-Remanded,2,adjusted,MASE,14.180812732479785,4
602,NSW-Female-Remanded,2,original,SMAPE,43.66454127936791,4
603,NSW-Female-Remanded,2,adjusted,SMAPE,45.81897328738439,4
604,NSW-Female-Sentenced,2,original,MASE,3.666312122868782,4
605,NSW-Female-Sentenced,2,adjusted,MASE,3.426987458406305,4
606,NSW-Female-Sentenced,2,original,SMAPE,10.157995024343656,4
607,NSW-Female-Sentenced,2,adjusted,SMAPE,9.449461846019192,4
608,NSW-Male-Remanded,2,original,MASE,10.105158658980105,4
609,NSW-Male-Remanded,2,adjusted,MASE,9.222660081029552,4
610,NSW-Male-Remanded,2,original,SMAPE,25.422668285016663,4
611,NSW-Male-Remanded,2,adjusted,SMAPE,22.93592781344247,4
612,NSW-Male-Sentenced,2,original,MASE,4.833872896117644,4
613,NSW-Male-Sentenced,2,adjusted,MASE,4.71289237804878,4
614,NSW-Male-Sentenced,2,original,SMAPE,5.035848365531984,4
615,NSW-Male-Sentenced,2,adjusted,SMAPE,4.906550159266534,4
616,NT-Female-Remanded,2,original,MASE,1.57940727272694,4
617,NT-Female-Remanded,2,adjusted,MASE,1.604127775337838,4
618,NT-Female-Remanded,2,original,SMAPE,13.287113375084624,4
619,NT-Female-Remanded,2,adjusted,SMAPE,13.51096447375138,4
620,NT-Female-Sentenced,2,original,MASE,4.541083390020327,4
621,NT-Female-Sentenced,2,adjusted,MASE,5.952983277027027,4
622,NT-Female-Sentenced,2,original,SMAPE,14.527508017013913,4
623,NT-Female-Sentenced,2,adjusted,SMAPE,19.767535070484644,4
624,NT-Male-Remanded,2,original,MASE,1.2572690974496012,4
625,NT-Male-Remanded,2,adjusted,MASE,1.5106264793165467,4
626,NT-Male-Remanded,2,original,SMAPE,6.185321656150358,4
627,NT-Male-Remanded,2,adjusted,SMAPE,7.386473835173876,4
628,NT-Male-Sentenced,2,original,MASE,0.7922790688595638,4
629,NT-Male-Sentenced,2,adjusted,MASE,0.7187826388888893,4
630,NT-Male-Sentenced,2,original,SMAPE,2.2397834447163025,4
631,NT-Male-Sentenced,2,adjusted,SMAPE,2.044448541738234,4
632,QLD-Female-Remanded,2,original,MASE,6.773029242959555,4
633,QLD-Female-Remanded,2,adjusted,MASE,5.711435917008196,4
634,QLD-Female-Remanded,2,original,SMAPE,22.415915656057113,4
635,QLD-Female-Remanded,2,adjusted,SMAPE,18.473234373082253,4
636,QLD-Female-Sentenced,2,original,MASE,3.7193438058817145,4
637,QLD-Female-Sentenced,2,adjusted,MASE,4.722522325769853,4
638,QLD-Female-Sentenced,2,original,SMAPE,11.61027841765315,4
639,QLD-Female-Sentenced,2,adjusted,SMAPE,14.514546347889482,4
640,QLD-Male-Remanded,2,original,MASE,4.054801413239653,4
641,QLD-Male-Remanded,2,adjusted,MASE,6.882842295258621,4
642,QLD-Male-Remanded,2,original,SMAPE,7.77045510737285,4
643,QLD-Male-Remanded,2,adjusted,SMAPE,13.734894450872176,4
644,QLD-Male-Sentenced,2,original,MASE,0.9104779411764706,4
645,QLD-Male-Sentenced,2,adjusted,MASE,4.307672412683827,4
646,QLD-Male-Sentenced,2,original,SMAPE,1.2582624307530381,4
647,QLD-Male-Sentenced,2,adjusted,SMAPE,5.7943674756088175,4
648,SA-Female-Remanded,2,original,MASE,3.123548691317323,4
649,SA-Female-Remanded,2,adjusted,MASE,3.532081131428572,4
650,SA-Female-Remanded,2,original,SMAPE,16.70567275503042,4
651,SA-Female-Remanded,2,adjusted,SMAPE,19.168878654915797,4
652,SA-Female-Sentenced,2,original,MASE,3.1706360249066843,4
653,SA-Female-Sentenced,2,adjusted,MASE,2.7926458506097562,4
654,SA-Female-Sentenced,2,original,SMAPE,10.491922254901736,4
655,SA-Female-Sentenced,2,adjusted,SMAPE,9.307877190142667,4
656,SA-Male-Remanded,2,original,MASE,5.410568605323101,4
657,SA-Male-Remanded,2,adjusted,MASE,5.056368122282609,4
658,SA-Male-Remanded,2,original,SMAPE,13.183551227438716,4
659,SA-Male-Remanded,2,adjusted,SMAPE,12.265927346904013,4
660,SA-Male-Sentenced,2,original,MASE,2.6704473692718214,4
661,SA-Male-Sentenced,2,adjusted,MASE,3.5605906880977685,4
662,SA-Male-Sentenced,2,original,SMAPE,3.757739542265823,4
663,SA-Male-Sentenced,2,adjusted,SMAPE,4.978744915330188,4
664,TAS-Female-Remanded,2,original,MASE,3.239669701022707,4
665,TAS-Female-Remanded,2,adjusted,MASE,8.442776706481482,4
666,TAS-Female-Remanded,2,original,SMAPE,78.89308320924913,4
667,TAS-Female-Remanded,2,adjusted,SMAPE,200.0,4
668,TAS-Female-Sentenced,2,original,MASE,1.9964415334234744,4
669,TAS-Female-Sentenced,2,adjusted,MASE,3.41494283382353,4
670,TAS-Female-Sentenced,2,original,SMAPE,29.050747855933896,4
671,TAS-Female-Sentenced,2,adjusted,SMAPE,58.88040965560126,4
672,TAS-Male-Remanded,2,original,MASE,5.355388856583651,4
673,TAS-Male-Remanded,2,adjusted,MASE,5.186443505403457,4
674,TAS-Male-Remanded,2,original,SMAPE,44.8171996774405,4
675,TAS-Male-Remanded,2,adjusted,SMAPE,43.1765679663594,4
676,TAS-Male-Sentenced,2,original,MASE,2.1606524577648174,4
677,TAS-Male-Sentenced,2,adjusted,MASE,3.130181080607477,4
678,TAS-Male-Sentenced,2,original,SMAPE,10.149785446467252,4
679,TAS-Male-Sentenced,2,adjusted,SMAPE,15.104713160357907,4
680,VIC-Female-Remanded,2,original,MASE,6.24056240514876,4
681,VIC-Female-Remanded,2,adjusted,MASE,6.1659913714285715,4
682,VIC-Female-Remanded,2,original,SMAPE,19.855168191726847,4
683,VIC-Female-Remanded,2,adjusted,SMAPE,19.58791257889041,4
684,VIC-Female-Sentenced,2,original,MASE,3.816868040917211,4
685,VIC-Female-Sentenced,2,adjusted,MASE,4.535968055157594,4
686,VIC-Female-Sentenced,2,original,SMAPE,11.530406999191497,4
687,VIC-Female-Sentenced,2,adjusted,SMAPE,13.521906741635698,4
688,VIC-Male-Remanded,2,original,MASE,6.162452059743197,4
689,VIC-Male-Remanded,2,adjusted,MASE,4.816423786157025,4
690,VIC-Male-Remanded,2,original,SMAPE,14.942792803617595,4
691,VIC-Male-Remanded,2,adjusted,SMAPE,11.361792198137385,4
692,VIC-Male-Sentenced,2,original,MASE,7.709332024674823,4
693,VIC-Male-Sentenced,2,adjusted,MASE,7.155369759825327,4
694,VIC-Male-Sentenced,2,original,SMAPE,12.403509615308108,4
695,VIC-Male-Sentenced,2,adjusted,SMAPE,11.600900389317056,4
696,WA-Female-Remanded,2,original,MASE,3.9988894524005034,4
697,WA-Female-Remanded,2,adjusted,MASE,3.830445698529412,4
698,WA-Female-Remanded,2,original,SMAPE,17.978585271157453,4
699,WA-Female-Remanded,2,adjusted,SMAPE,17.110622683728245,4
700,WA-Female-Sentenced,2,original,MASE,1.3182127932978385,4
701,WA-Female-Sentenced,2,adjusted,MASE,1.1615501394849788,4
702,WA-Female-Sentenced,2,original,SMAPE,4.136354879026189,4
703,WA-Female-Sentenced,2,adjusted,SMAPE,3.6336248076154516,4
704,WA-Male-Remanded,2,original,MASE,7.158174231113064,4
705,WA-Male-Remanded,2,adjusted,MASE,7.130926874999999,4
706,WA-Male-Remanded,2,original,SMAPE,17.951553083554245,4
707,WA-Male-Remanded,2,adjusted,SMAPE,17.874865662634733,4
708,WA-Male-Sentenced,2,original,MASE,2.2557060058018488,4
709,WA-Male-Sentenced,2,adjusted,MASE,0.9043770000000003,4
710,WA-Male-Sentenced,2,original,SMAPE,3.8707465312237233,4
711,WA-Male-Sentenced,2,adjusted,SMAPE,1.522517546575158,4
712,ACT-Female-Remanded-ATSI,2,original,MASE,3.2871977205562404,5
713,ACT-Female-Remanded-ATSI,2,adjusted,MASE,6.3362357292,5
714,ACT-Female-Remanded-ATSI,2,original,SMAPE,84.10550367041354,5
715,ACT-Female-Remanded-ATSI,2,adjusted,SMAPE,200.0,5
716,ACT-Female-Remanded-Non-ATSI,2,original,MASE,1.9888617583634756,5
717,ACT-Female-Remanded-Non-ATSI,2,adjusted,MASE,6.23002323125,5
718,ACT-Female-Remanded-Non-ATSI,2,original,SMAPE,49.456304801664785,5
719,ACT-Female-Remanded-Non-ATSI,2,adjusted,SMAPE,200.0,5
720,ACT-Female-Sentenced-ATSI,2,original,MASE,2.8344804526380494,5
721,ACT-Female-Sentenced-ATSI,2,adjusted,MASE,3.816755572499999,5
722,ACT-Female-Sentenced-ATSI,2,original,SMAPE,62.4852936752513,5
723,ACT-Female-Sentenced-ATSI,2,adjusted,SMAPE,96.48666237212468,5
724,ACT-Female-Sentenced-Non-ATSI,2,original,MASE,1.059782608695652,5
725,ACT-Female-Sentenced-Non-ATSI,2,adjusted,MASE,2.7460676396739134,5
726,ACT-Female-Sentenced-Non-ATSI,2,original,SMAPE,19.59295696316326,5
727,ACT-Female-Sentenced-Non-ATSI,2,adjusted,SMAPE,62.299633339643194,5
728,ACT-Male-Remanded-ATSI,2,original,MASE,4.662116825407674,5
729,ACT-Male-Remanded-ATSI,2,adjusted,MASE,7.136060066761364,5
730,ACT-Male-Remanded-ATSI,2,original,SMAPE,50.02665570676279,5
731,ACT-Male-Remanded-ATSI,2,adjusted,SMAPE,89.02891909312167,5
732,ACT-Male-Remanded-Non-ATSI,2,original,MASE,3.1394964019141636,5
733,ACT-Male-Remanded-Non-ATSI,2,adjusted,MASE,3.6303978040909093,5
734,ACT-Male-Remanded-Non-ATSI,2,original,SMAPE,25.807664426155156,5
735,ACT-Male-Remanded-Non-ATSI,2,adjusted,SMAPE,30.689257497045364,5
736,ACT-Male-Sentenced-ATSI,2,original,MASE,3.5581856674827628,5
737,ACT-Male-Sentenced-ATSI,2,adjusted,MASE,3.031572989495799,5
738,ACT-Male-Sentenced-ATSI,2,original,SMAPE,21.176043844318958,5
739,ACT-Male-Sentenced-ATSI,2,adjusted,SMAPE,17.73255438973985,5
740,ACT-Male-Sentenced-Non-ATSI,2,original,MASE,1.3283005617977528,5
741,ACT-Male-Sentenced-Non-ATSI,2,adjusted,MASE,1.3212770014044943,5
742,ACT-Male-Sentenced-Non-ATSI,2,original,SMAPE,6.239041720259837,5
743,ACT-Male-Sentenced-Non-ATSI,2,adjusted,SMAPE,6.2058601793581785,5
744,NSW-Female-Remanded-ATSI,2,original,MASE,5.954604315440596,5
745,NSW-Female-Remanded-ATSI,2,adjusted,MASE,6.6567731763485485,5
746,NSW-Female-Remanded-ATSI,2,original,SMAPE,38.672759760909614,5
747,NSW-Female-Remanded-ATSI,2,adjusted,SMAPE,44.37000549632959,5
748,NSW-Female-Remanded-Non-ATSI,2,original,MASE,12.017441953906202,5
749,NSW-Female-Remanded-Non-ATSI,2,adjusted,MASE,12.438092742346939,5
750,NSW-Female-Remanded-Non-ATSI,2,original,SMAPE,44.395192536024894,5
751,NSW-Female-Remanded-Non-ATSI,2,adjusted,SMAPE,46.38762155547639,5
752,NSW-Female-Sentenced-ATSI,2,original,MASE,2.3762980654481822,5
753,NSW-Female-Sentenced-ATSI,2,adjusted,MASE,2.1976416871387285,5
754,NSW-Female-Sentenced-ATSI,2,original,SMAPE,11.633857973929477,5
755,NSW-Female-Sentenced-ATSI,2,adjusted,SMAPE,10.696167153701499,5
756,NSW-Female-Sentenced-Non-ATSI,2,original,MASE,2.7177331852418964,5
757,NSW-Female-Sentenced-Non-ATSI,2,adjusted,MASE,2.6378434652928413,5
758,NSW-Female-Sentenced-Non-ATSI,2,original,SMAPE,9.167974162816192,5
759,NSW-Female-Sentenced-Non-ATSI,2,adjusted,SMAPE,8.882965194466209,5
760,NSW-Male-Remanded-ATSI,2,original,MASE,4.894156598112429,5
761,NSW-Male-Remanded-ATSI,2,adjusted,MASE,5.160048356879607,5
762,NSW-Male-Remanded-ATSI,2,original,SMAPE,21.578513251819068,5
763,NSW-Male-Remanded-ATSI,2,adjusted,SMAPE,22.893197021419553,5
764,NSW-Male-Remanded-Non-ATSI,2,original,MASE,10.110360333551222,5
765,NSW-Male-Remanded-Non-ATSI,2,adjusted,MASE,10.263456402439022,5
766,NSW-Male-Remanded-Non-ATSI,2,original,SMAPE,22.5582890171377,5
767,NSW-Male-Remanded-Non-ATSI,2,adjusted,SMAPE,22.94468848986989,5
768,NSW-Male-Sentenced-ATSI,2,original,MASE,6.255188423484965,5
769,NSW-Male-Sentenced-ATSI,2,adjusted,MASE,4.3802288271604946,5
770,NSW-Male-Sentenced-ATSI,2,original,SMAPE,10.953341885210236,5
771,NSW-Male-Sentenced-ATSI,2,adjusted,SMAPE,7.522170293737018,5
772,NSW-Male-Sentenced-Non-ATSI,2,original,MASE,4.628464512445239,5
773,NSW-Male-Sentenced-Non-ATSI,2,adjusted,MASE,3.8177200666111566,5
774,NSW-Male-Sentenced-Non-ATSI,2,original,SMAPE,4.973769613348644,5
775,NSW-Male-Sentenced-Non-ATSI,2,adjusted,SMAPE,4.081889506372237,5
776,NT-Female-Remanded-ATSI,2,original,MASE,1.8018330376867555,5
