"Level","Description","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68"
3,"Clerical and Administrative Workers-Part time",295.921360913808,300.886836871995,315.923331667573,317.210036771731,325.828500513372,330.416504283477,323.555279865047,330.766196245539,337.245626770325,351.534256780585,350.741813569921,349.882869863215,353.603542907927,356.66447114055,360.028763428139,364.223569683332,368.167613824424,369.637182495302,377.009754981725,377.487724076152,370.84489421019,387.335332074319,391.895137091067,395.09919976809,389.046989337246,382.750227756342,394.562060881247,395.050110575059,408.986062204427,414.493582616204,415.018074255765,419.723397615731,408.294278888754,421.43564748916,429.473479947684,445.493351274394,440.63318460731,449.131691232471,457.404314824193,439.64146422434,461.136567618162,467.637464415459,472.663158557199,458.962947432954,458.305196992382,450.080064294606,452.40726012387,446.538502207613,450.267894331102,455.321556356738,459.916610705105,478.757870078118,474.037458237656,486.109000348689,488.593020156472,467.647411415422,457.954141338971,471.146469026934,480.727198733798,482.73143287449,485.047998329375,482.696170596537,473.481635306339,476.738297475654,480.769320713963,493.417047541589,497.053458770925,492.728422468837
3,"Community and Personal Service Workers-Full time",275.375696169847,279.138798683795,283.019600303153,275.238960215938,285.760923702162,292.881530708645,298.313193428874,292.69479548566,306.056547084738,304.488578562828,314.831545422856,317.609293609588,320.759082238097,315.370597412819,321.252265903969,333.753523689795,334.863682161554,340.584338813153,342.625568057297,341.261986175837,356.999804611419,353.680352638631,357.952084376623,353.565432083798,363.378510162958,362.944089255379,361.041175050121,359.814299886967,369.952136579651,367.32511283386,361.797314139625,367.986645309292,371.051683793386,381.810054755236,375.153335415505,383.884345511769,383.744464252243,381.96992599421,386.211197242256,388.656982936441,396.843053215318,398.278444148872,393.241382358885,396.813752663809,404.829219704647,408.595340208659,400.584204343745,410.974614409862,419.179838734671,421.284043443771,416.226421493126,426.887938496993,435.584310557288,430.590471355324,436.093689758753,425.529257301575,439.602054346426,451.607621637103,456.68094706632,457.146642397542,464.310819598569,462.432991538481,463.497393830309,462.308201405028,480.614793640175,478.29180137596,484.340655923628,468.659929949001
3,"Community and Personal Service Workers-Part time",211.753716096919,217.578653158086,220.979310352502,220.969126695284,237.462210283675,220.529358698703,237.550420466937,256.356771468728,238.661966396462,257.723256622474,263.004786800704,274.251691518087,274.116638872664,259.213616557995,276.715504097891,278.99615021032,285.471837865,309.506179547401,316.839082374863,304.607117107875,311.896728723279,304.12035162942,302.811870907648,331.406478667824,314.69447537065,336.76123425015,354.883186577364,330.873331044782,326.87738799408,332.410166482141,357.75504232001,358.721697480393,352.105751977788,365.646009194458,364.997773756073,364.41752957491,365.605139095496,389.575560158287,383.845056738935,381.620223500498,397.581690826081,392.08936275954,405.763980680573,408.318565136141,390.032471406545,405.100710101884,425.200467499369,409.706644746245,403.607357583169,410.77094026299,416.695709678601,429.474449169261,425.743899303672,409.569420599524,446.45934677664,444.91125108839,429.301033718484,470.588768937965,468.836931210952,432.628596581246,423.185014217123,448.383488825294,469.471950923832,463.631950887807,482.879018736833,506.118891011812,510.305414171032,543.969438007429
3,"Labourers-Full time",652.624400989333,646.091471613454,653.799582490233,647.369816583772,652.89575580368,660.773911172972,659.82741985906,642.741359010741,671.921412374885,693.254887642444,672.313309601407,681.799544207169,702.025555724636,678.579525793788,681.863667027405,659.244338076972,661.580276866471,664.842754487692,654.980349497217,660.737298655767,654.813494744289,652.913021090579,652.999446442219,663.386428411692,648.792870758369,656.904728938557,648.684735851263,652.358586214309,658.343312867164,658.534494678907,654.660374032897,658.726614776361,659.868978778999,650.334312174774,643.301049501074,627.268115076168,632.235888662576,639.992868718197,636.833329469677,645.514317709699,640.841302426275,650.405418619214,639.740512503087,636.780604289359,656.587718694482,647.986464838805,655.886518204989,670.997107122417,659.443654905291,672.242773089638,665.92841171698,651.958738805177,671.171147600409,667.471029420335,662.006012934113,659.142635209423,648.096925078191,666.604347890958,655.550847533306,650.588129185062,665.10450252924,666.370021582223,659.602293940121,661.075057850112,668.762492606016,650.828361945359,644.619587019707,648.165559283134
3,"Labourers-Part time",335.268049514269,337.960524874376,339.444110961101,341.090385512019,347.471219752946,355.112519054826,362.714089759754,366.492846441089,367.888724706037,372.698326741737,372.221855858861,372.175152342083,383.869420436324,379.634679466307,382.532066829804,388.402427711724,389.077742312894,380.505102034718,377.110675549596,382.274412824414,392.353137718472,384.653821343528,391.845491164436,389.373424233844,404.628689660746,401.955440359843,407.306523410119,406.030694287021,409.553101077067,412.120520083834,413.827318582789,415.449255926014,410.563430953626,413.368637497113,418.896153724958,420.298299848286,421.711785663549,427.280919340997,429.083433643208,441.274398246248,451.625548405647,445.835199799913,452.269925473586,450.474252692219,452.596599872398,440.878900260024,439.891510481676,434.798476796654,440.726467762998,442.038993703647,444.302723116819,437.702991870926,439.253996688538,431.036514116086,434.339744819137,466.857732291407,483.1092426552,488.640215990643,486.515172944528,490.170596970207,488.692377374222,489.368494763816,500.52261834699,492.545386754302,494.763515114501,501.662398622557,509.721799011432,511.445431713885
3,"Machinery Operators and Drivers-Full time",493.733890877909,494.209546596838,493.370109932442,484.971272532071,508.180847624636,510.430240353615,504.986542315898,522.082157558932,515.600614573407,521.999647895741,523.088392112549,536.04263852194,539.489520478568,514.87093201752,519.113147821191,555.061001619805,557.07177393571,550.510028996518,543.851376327913,530.353907274291,539.064672180051,532.70886083451,527.916285461719,543.618972123783,568.693306617279,546.247851582836,540.190786564698,542.065590987415,531.257739541451,526.43988653628,549.966300329392,534.293654627624,516.955162356873,527.74232104988,526.315139398346,527.51118949673,528.114120340256,533.177987366761,532.106335936158,529.065892279786,540.836415778049,544.359387447831,537.682770528798,526.049807681315,524.560972165234,536.611971876668,542.388341610366,536.906327108369,553.35169342914,543.144164065861,545.191948465282,548.91096504989,543.32910649256,546.598302040088,552.034086237562,578.301331069731,605.820582920103,609.00138403766,614.134692046863,632.904567476657,641.378921839165,609.041802333014,626.513177403444,625.670653735035,631.179058430681,620.756486346771,598.432985775333,598.305170574854
3,"Machinery Operators and Drivers-Part time",60.06514848514,61.2870292920188,62.828347853769,64.4216745307267,65.814522759329,67.5794434934797,68.6949226274884,71.399714519023,71.0804905855214,71.0254057961001,73.5326124172367,73.9663836695687,74.1230153680322,76.803193472502,75.9217758581456,76.2012193186929,76.6668497907866,76.644310609064,78.6902120290914,79.362012022105,80.2307926106585,79.9542502275459,79.881548531548,80.7897389129924,79.1627642439051,80.712107599519,82.3841151072271,81.3994024943691,81.9643094217967,85.1036565332208,82.8731644443522,84.3398385435987,86.2547087170924,85.2380543874241,86.1214783298664,90.3182042733547,89.3880597956614,92.5267950772092,93.5598180950626,91.7049505859762,93.6121715600956,92.4767422170877,93.1569530898954,96.1328998547315,94.9614386074566,94.5489361702263,97.429979481024,95.6278218453939,96.2862336582611,98.5234585446533,99.627050262085,97.8421151191528,96.0714653241997,97.0065980584941,96.1127087243613,94.1159885648426,93.0058290175052,95.7894418866496,93.4611613618507,93.1456665830647,95.665821180547,95.450014518027,94.2761523470113,96.4135713345793,96.61251001531,98.6259814462498,97.9406038688777,96.9434899172607
3,"Managers-Full time",831.865979477207,839.111794538807,845.702648856467,853.501954131785,866.990059927642,857.99304173373,858.92153146245,870.197224400586,874.87306244246,855.176919988156,857.465411834345,846.946267343298,860.566218824601,874.730818733045,872.029893386179,886.76493397725,885.117343746746,889.609838065581,894.252800514373,884.793481337532,895.231077511637,882.59299230242,886.646489342509,890.740358947541,901.591761635781,905.712525422147,906.822461626683,922.128064970243,940.564386838341,951.794046191441,937.681467403627,936.524217823834,948.091526454323,952.702784548906,974.871241364747,983.224553409604,1020.8319143588,1028.12079254223,1022.94420480994,1003.41264356252,996.775145151459,1001.85627323782,1010.32463128485,1009.70933645812,1026.0469202481,1031.99384470321,1028.53132096621,1050.94031696585,1076.43355207818,1109.82014240116,1103.97612817283,1110.77686663486,1110.17357574229,1133.98535757932,1123.15971910675,1137.28821106594,1158.37151296179,1167.39944188554,1173.66394708371,1186.78047255642,1203.58618508749,1202.85985407995,1212.5756655906,1234.4799105025,1213.7456826701,1216.46290165001,1236.911388417,1241.27122177377
3,"Managers-Part time",125.462914739614,125.588503179982,129.83750951,131.89209461,133.67428221,133.25188815,132.85157268,132.0489917,139.07502137,130.85474736,140.10158209,138.10899205,136.74961571,140.16055175,139.51434368,88.75184161,95.38548612,91.60397091,90.92581948,95.75070189,86.24069295,90.58005432,101.18027864,96.78685136,90.65525313,95.12278301,94.89817642,97.21474192,95.88056791,94.21350614,98.33442118,102.53641816,110.01465537,101.40034002,108.26416255,122.12975075,127.54896611,131.85883356,126.29619316,114.74650464,120.55899856,124.81253023,130.0893307,122.93800376,124.27174537,130.25338337,132.44956225,135.1313272,144.01350674,141.81114093,147.72631695,141.58208801,148.56268593,156.01401509,153.27017773,135.03115277,148.72069754,148.75899621,147.91121956,164.49407412,164.22709452,159.45819804,164.78740936,158.99740417,162.63111591,167.70780877,160.00732012,168.57344879
3,"Professionals-Full time",1040.80594592462,1050.67376348049,1048.47816781994,1076.43619531944,1066.69099736231,1084.56998343251,1075.7563179914,1097.33954402947,1101.76675270685,1107.98825318147,1144.60352291561,1144.41070074749,1178.42624639047,1175.01528575549,1173.0908894592,1180.73741130221,1208.45161973391,1180.09371862863,1199.99810893484,1222.54893551445,1220.75001017294,1238.50582507385,1241.45314137879,1254.31995955953,1290.58965752584,1300.04387922287,1290.68108839131,1296.91474218024,1323.81629760173,1320.21056140381,1346.5625695014,1357.57248182046,1365.67621466073,1405.54879508493,1381.44208565771,1388.01949816555,1386.86697100302,1402.94511974759,1412.97688986338,1410.67062590833,1433.61215798623,1454.51241729227,1426.94015754905,1437.81804765168,1465.63241390074,1472.04357847363,1483.09251820768,1470.84685992549,1486.83152183139,1472.06860827557,1507.17224969246,1505.01329887956,1525.78380838143,1575.73367450192,1570.45506069469,1569.14959963927,1596.3994580073,1622.07084490172,1634.02326479446,1631.03528520929,1679.41968837996,1712.56801478521,1690.98444395099,1736.5179776663,1749.41743741317,1751.46294841852,1730.69052036437,1781.8548158553
