,loss_run_1,loss_run_2,loss_run_3,loss_run_4,loss_run_5
35,3218030.0,3211490.25,3208612.25,3213512.75,3211060.25
36,3209130.75,3212044.0,3209698.75,3213198.25,3197370.25
37,3212118.25,3206485.25,3212336.5,3212679.75,3230185.25
38,3213957.5,3217805.5,3212089.0,3209109.0,3213035.5
39,3211549.0,3206730.75,3215459.5,3209610.5,3213097.25
40,3218679.0,3224161.0,3210581.5,3212819.0,3211591.0
41,3213801.75,3214346.5,3213625.25,3211889.5,3210748.5
42,3210554.25,3211429.25,3210224.0,3212933.5,3211594.25
43,3210894.0,3214427.75,3211156.25,3212286.0,3214976.0
44,3216154.5,3214448.75,3216697.5,3213357.75,3210141.0
45,3210135.75,3215451.25,3214538.25,3210711.25,3212357.75
46,3213933.5,3211947.5,3213086.25,3213067.5,3212773.25
47,3208609.0,3212524.0,3213562.0,3219292.0,3211236.0
48,3210581.75,3215684.0,3211975.25,3212245.25,3210244.25
49,3211584.75,3209835.75,3209814.25,3209405.25,3213930.5
50,3213987.5,3215383.25,3210679.75,3212367.75,3215672.25
51,3210869.5,3212869.0,3215794.25,3213355.0,3212003.25
52,3211488.5,3212871.5,3208591.0,3211263.25,3214909.0
53,3210941.25,3212331.75,3211088.5,3218169.5,3217703.75
54,3215945.5,3210944.25,3212105.25,3209897.75,3217045.25
55,3211976.75,3211148.25,3210877.5,3209613.0,3213499.75
56,3220232.75,3211979.0,3218471.0,3210455.25,3214636.0
57,3214086.75,3212378.75,3210997.75,3214008.0,3213809.0
58,3211693.5,3211527.25,3216048.0,3217059.0,3210962.25
59,3211424.25,3211158.0,3210120.5,3209916.5,3214445.0
60,3216937.0,3213820.5,3209824.0,3211448.5,3210853.25
61,3209070.0,3211032.0,3211453.0,3211826.5,3211627.0
62,3208494.0,3209789.75,3210024.25,3213509.0,3212275.25
63,3209527.75,3213117.0,3210694.5,3212560.5,3211886.25
64,3210798.25,3209685.5,3211405.5,3215704.25,3212293.0
65,3215551.0,3212632.5,3211893.0,3211939.0,3211686.25
66,3214856.25,3210362.25,3209505.0,3213445.25,3217688.75
67,3213356.75,3211293.5,3215819.0,3211763.5,3211658.5
68,3213846.75,3212111.25,3211003.25,3213505.0,3213319.25
69,3213375.0,3211186.25,3211501.0,3210672.75,3209990.75
70,3212620.5,3212002.0,3213844.25,3208779.0,3209025.75
71,3213389.0,3211416.75,3213021.0,3211305.5,3212906.0
72,3210710.75,3209792.75,3210308.25,3210552.0,3209912.25
73,3210032.0,3214037.5,3208826.0,3214370.5,3212887.5
74,3210884.75,3210743.75,3214896.5,3212431.0,3210598.25
75,3211226.0,3216716.75,3211794.75,3209598.25,3215990.0
76,3213707.25,3211934.5,3209975.5,3218717.25,3211265.25
77,3209531.5,3211821.0,3210275.25,3213845.0,3209156.75
78,3213936.25,3208516.25,3210200.5,3212229.25,3210312.25
79,3210971.25,3215376.0,3209949.0,3216287.75,3210451.25
80,3211766.25,3215044.0,3209984.5,3213679.0,3209304.75
81,3210041.0,3209783.25,3211235.75,3215179.0,3212069.0
82,3209019.0,3214093.25,3212185.0,3211942.25,3210137.5
83,3210661.0,3212781.5,3221589.75,3213863.5,3210533.25
84,3208803.5,3218071.5,3212609.75,3210885.0,3209668.0
85,3210527.25,3209207.0,3209363.0,3210746.0,3211225.0
86,3209955.25,3212276.0,3209262.25,3212305.0,3210372.0
87,3213442.0,3209468.5,3215488.5,3210047.0,3210904.0
88,3210183.75,3211036.5,3211901.0,3218813.25,3211918.75
89,3210402.25,3211247.75,3210588.25,3212394.0,3211723.75
90,3216267.5,3209798.5,3211255.5,3212042.25,3211185.5
91,3209611.5,3213492.25,3213662.75,3210316.25,3214127.25
92,3212057.0,3210352.25,3211690.25,3209796.0,3210472.5
93,3212921.5,3211027.0,3210342.0,3215482.25,3212742.75
94,3209969.0,3209879.0,3210836.75,3211149.5,3214903.0
95,3210812.75,3212340.0,3210304.5,3208569.0,3210874.0
96,3212225.0,3212205.25,3212388.5,3212082.5,3211465.25
97,3210378.0,3210813.0,3209582.5,3212214.0,3212697.25
98,3214162.75,3213325.75,3210182.75,3211884.25,3210501.5
99,3209245.5,3209753.0,3211298.25,3215471.0,3210871.25
100,3211393.5,3213653.75,3212459.0,3209235.0,3209892.0
101,3211403.0,3211263.75,3212243.0,3213167.0,3216449.0
102,3209990.75,3210146.0,3212308.5,3210145.25,3210946.5
103,3209808.75,3211894.0,3213155.0,3213287.0,3211965.25
104,3209258.25,3212544.0,3210624.75,3218979.5,3209535.5
105,3217069.0,3213564.75,3214693.25,3213232.25,3216427.0
106,3213239.0,3211561.0,3210526.25,3209443.25,3214236.5
107,3215868.25,3209255.0,3212515.0,3213610.25,3215475.25
108,3209600.75,3210273.75,3214815.25,3208724.75,3216280.25
109,3220342.75,3211609.0,3211042.0,3211108.25,3210712.5
110,3213511.5,3209617.0,3213794.5,3211939.5,3209265.25
111,3211239.25,3215371.25,3211420.25,3208343.25,3211699.0
112,3215174.75,3214457.5,3210221.5,3216049.75,3218406.5
113,3214851.0,3214974.75,3211404.0,3211254.0,3212969.75
114,3209921.0,3209268.75,3209473.0,3212843.25,3212494.25
115,3212621.5,3209893.0,3211971.75,3209794.75,3213895.5
116,3214692.25,3211452.75,3209565.0,3213736.5,3213880.5
117,3211037.5,3209634.5,3210527.25,3210583.0,3211727.0
118,3211699.5,3208868.25,3210459.0,3213624.25,3209973.0
119,3215113.25,3211999.0,3215767.0,3215106.0,3210357.5
120,3211292.5,3212916.75,3209157.0,3211783.75,3215512.5
121,3211410.75,3218078.75,3208957.0,3211923.5,3210157.75
122,3210258.5,3210413.5,3212802.5,3211678.5,3217049.75
123,3210805.25,3214670.0,3210538.25,3212259.25,3211717.0
124,3210436.5,3215675.5,3207989.0,3212293.25,3211875.0
125,3211951.5,3209849.0,3210031.0,3209785.75,3211728.25
126,3211005.75,3209749.0,3212354.75,3209810.75,3211740.25
127,3212207.0,3213121.75,3211400.0,3211480.5,3211444.5
128,3222347.75,3209685.0,3213029.0,3210196.25,3219685.25
129,3211079.0,3212538.5,3214072.75,3211521.75,3208813.75
130,3210271.25,3211863.25,3212994.0,3210704.75,3211864.75
131,3209083.75,3216361.0,3213173.75,3213205.0,3210699.75
132,3211299.5,3210261.5,3213316.5,3211277.25,3210219.0
133,3213363.25,3211183.5,3211030.0,3208369.0,3216630.5
134,3211075.75,3218596.25,3212282.75,3209795.5,3213528.25
135,3209837.75,3212572.5,3211057.0,3212056.75,3209453.25
136,3212806.25,3217439.5,3211472.25,3210821.0,3213129.0
137,3209293.75,3210435.0,3210060.5,3214160.5,3211170.0
138,3211246.5,3211277.5,3210362.25,3209670.25,3209785.0
139,3209323.0,3210985.5,3210668.5,3210817.0,3210548.25
140,3211027.25,3209250.5,3213939.0,3213669.0,3210133.0
141,3217347.0,3209030.5,3210715.0,3212405.5,3211356.25
142,3209424.0,3212827.0,3210384.5,3211060.75,3209047.25
143,3212915.75,3218312.75,3212304.25,3210967.0,3212792.0
144,3212282.5,3212052.0,3211868.75,3210600.25,3212548.25
145,3210336.0,3212627.0,3213375.25,3217697.0,3210552.75
146,3210341.0,3213061.0,3213014.75,3211157.0,3211206.0
147,3213930.5,3213047.0,3213995.25,3209999.0,3210067.25
148,3212788.25,3212255.0,3209176.75,3212709.25,3215385.0
149,3213123.75,3209593.0,3212147.25,3219659.75,3212393.25
150,3210091.75,3214215.75,3210155.0,3216664.0,3209000.5
151,3209642.75,3210978.25,3213699.5,3209536.5,3209806.75
152,3212528.0,3209273.0,3210795.75,3209938.75,3209963.0
153,3212097.75,3210967.0,3209479.75,3213183.75,3210318.75
154,3212705.25,3211361.0,3210816.25,3210589.25,3215341.75
155,3209756.5,3210738.0,3209730.25,3209402.75,3211686.5
156,3214035.5,3211529.0,3210265.75,3210267.0,3210494.0
157,3213773.0,3208696.0,3210987.5,3209745.75,3210497.0
158,3210475.0,3216951.25,3210259.75,3208898.0,3213361.0
159,3213494.75,3213192.0,3209183.0,3212849.5,3211708.5
160,3211569.5,3212419.0,3212126.5,3214975.75,3210462.5
161,3210805.5,3210606.0,3216033.75,3209872.0,3212843.5
162,3213083.0,3222857.0,3211734.0,3213564.0,3210927.5
163,3214897.0,3215587.5,3213400.0,3212707.25,3211516.25
