,loss_run_1,loss_run_2,loss_run_3,loss_run_4,loss_run_5
0,11942.7685546875,11864.8583984375,11793.6123046875,11819.4443359375,11857.3662109375
1,11389.6748046875,11627.87109375,11266.1201171875,11566.68359375,11539.5400390625
2,11708.73046875,11386.6318359375,11323.8447265625,11614.0751953125,11272.984375
3,11285.328125,11494.2880859375,11220.6396484375,11331.6875,11276.3466796875
4,11205.2724609375,10895.3916015625,11162.6552734375,11238.90625,11000.0029296875
5,11335.41796875,11242.3125,10571.5107421875,11070.1875,10789.650390625
6,10881.3310546875,10997.2236328125,10645.5146484375,11481.6708984375,11148.3369140625
7,11008.0283203125,10794.66015625,10969.9716796875,11343.7314453125,10830.9658203125
8,10773.990234375,11040.640625,10319.4580078125,10819.3125,10685.029296875
9,11011.1357421875,11164.0224609375,10606.373046875,10726.8837890625,11061.01953125
10,10634.3515625,10589.998046875,10115.4072265625,10682.34765625,11362.7392578125
