,loss_run_1,loss_run_2,loss_run_3,loss_run_4,loss_run_5
0,4641370.0,4653869.0,4644570.0,4644205.5,4664946.5
1,4502118.0,4495946.0,4511225.0,4548182.0,4553740.5
2,4214970.0,4246688.0,4284406.0,4171164.0,4352991.5
3,3848409.0,3881946.75,3944338.75,3741585.75,4117121.75
4,3533573.75,3612283.0,3551437.25,3359787.0,3738810.75
5,3307276.0,3088222.75,3316893.0,2649741.25,3474210.25
6,2704448.25,2919352.0,2858429.25,2874420.75,3082084.5
7,2908261.75,2317660.5,2728984.5,2648832.75,2704092.75
8,2891299.25,2600188.5,2612945.0,2584239.0,2437325.25
9,2383616.0,2442437.25,2542937.0,2342228.25,2765281.25
10,2525048.0,2486143.0,2340389.5,2168572.75,2263542.75
11,2244419.5,2360928.5,2316380.5,2141772.75,1984359.125
12,1851426.375,2019836.0,2158585.5,2135455.0,2036253.75
13,2208880.5,1817039.25,2008929.75,2257232.75,2048414.25
14,1978040.0,2011340.875,1780166.75,1780136.25,1838581.375
15,1671697.5,1883755.375,2170435.0,1858587.375,1901491.5
16,1747899.75,1752223.0,1754866.0,1814231.5,2059720.0
17,1560392.5,1668687.5,1881116.0,1731521.5,1630134.5
18,1847488.625,1689517.75,1740540.5,1868560.625,1951101.375
19,1602939.5,1724615.25,1666204.125,1706573.75,1955635.5
20,1739799.125,1632898.375,1642255.5,1670544.0,1743645.5
21,1816532.875,1527893.875,1530908.625,1496997.0,1641211.375
22,1723454.875,1494167.5,1753448.0,1480397.375,1819238.25
23,1466592.625,1537892.875,1513183.75,1499711.5,1741637.75
24,1501045.75,1483139.375,1554384.5,1621042.625,1634141.75
25,1419557.75,1662827.0,1546123.5,1352393.0,1539624.25
26,1412695.375,1510516.125,1375617.625,1350772.25,1763704.375
27,1517826.875,1473593.625,1423400.5,1536372.875,1434502.125
28,1589254.5,1494867.375,1336298.625,1594322.875,1657323.5
29,1383520.375,1363697.375,1459829.125,1436129.5,1464998.5
30,1474075.5,1434269.5,1355486.625,1292729.125,1312901.0
31,1304755.125,1338478.625,1464149.375,1459528.875,1559058.0
32,1364383.875,1362548.25,1309795.125,1471846.875,1421203.375
33,1464785.125,1358468.75,1389388.125,1330685.5,1678203.5
34,1366448.875,1382168.5,1396297.125,1379201.125,1242431.625
