,loss_run_1,loss_run_2,loss_run_3,loss_run_4,loss_run_5
81,126152.9921875,128641.296875,131224.09375,130589.4296875,125108.3828125
82,129967.125,132745.015625,131379.359375,129128.34375,126417.8203125
83,132068.015625,130711.6328125,132982.921875,125578.5234375,123111.1796875
84,127971.3046875,126684.53125,131793.484375,127672.546875,122828.671875
85,129424.4375,126625.4453125,128522.375,127953.390625,121391.0
86,124972.1171875,124797.6953125,127685.6640625,120848.1796875,122715.234375
87,124369.765625,125924.03125,132281.265625,125786.3828125,122253.2265625
88,122533.1484375,127674.0546875,131953.953125,122540.03125,120159.1796875
89,122277.7421875,121019.5546875,131014.8359375,123063.7578125,121479.921875
90,122594.6015625,122758.984375,125001.1171875,123871.71875,125791.1875
91,122718.7109375,122522.0859375,127671.6796875,122643.484375,120339.0390625
92,124422.6484375,124793.5234375,126160.7421875,123986.8046875,121136.34375
93,121334.5390625,121525.921875,125174.2734375,122382.3671875,123065.3125
94,121824.46875,122408.4296875,120662.828125,124408.046875,117794.1015625
95,123843.078125,124762.0703125,124472.46875,123044.9453125,117686.34375
96,124591.8828125,121359.6484375,127703.0,122833.953125,116056.109375
97,122307.4609375,128199.5859375,119270.890625,122062.1328125,115406.1171875
98,122385.5625,122760.6171875,125860.0234375,122892.2265625,117738.140625
99,120721.578125,121612.03125,127548.796875,120561.6015625,114993.984375
100,120815.078125,120487.953125,122052.1328125,119392.875,116089.0234375
101,118417.328125,120159.265625,123036.8359375,123760.1640625,120418.3984375
102,117703.2890625,125133.859375,122113.453125,120665.6171875,114075.8984375
103,119505.2890625,122499.84375,127446.546875,121308.1640625,123123.6484375
104,117550.109375,121315.0,122386.796875,120507.0390625,117188.875
